Time,Time Code,Country Name,Country Code,"Adolescent fertility rate (births per 1,000 women ages 15-19) [SP.ADO.TFRT]","Agriculture, forestry, and fishing, value added (% of GDP) [NV.AGR.TOTL.ZS]",Births attended by skilled health staff (% of total) [SH.STA.BRTC.ZS],"Contraceptive prevalence, any method (% of married women ages 15-49) [SP.DYN.CONU.ZS]",Domestic credit provided by financial sector (% of GDP) [FS.AST.DOMS.GD.ZS],Electric power consumption (kWh per capita) [EG.USE.ELEC.KH.PC],Energy use (kg of oil equivalent per capita) [EG.USE.PCAP.KG.OE],Exports of goods and services (% of GDP) [NE.EXP.GNFS.ZS],"Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]","GNI per capita, PPP (current international $) [NY.GNP.PCAP.PP.CD]","GNI, Atlas method (current US$) [NY.GNP.ATLS.CD]","GNI, PPP (current international $) [NY.GNP.MKTP.PP.CD]",Gross capital formation (% of GDP) [NE.GDI.TOTL.ZS],High-technology exports (% of manufactured exports) [TX.VAL.TECH.MF.ZS],"Immunization, measles (% of children ages 12-23 months) [SH.IMM.MEAS]",Imports of goods and services (% of GDP) [NE.IMP.GNFS.ZS],Income share held by lowest 20% [SI.DST.FRST.20],"Industry (including construction), value added (% of GDP) [NV.IND.TOTL.ZS]","Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",Merchandise trade (% of GDP) [TG.VAL.TOTL.GD.ZS],Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Mobile cellular subscriptions (per 100 people) [IT.CEL.SETS.P2],"Mortality rate, under-5 (per 1,000 live births) [SH.DYN.MORT]",Net barter terms of trade index (2015 = 100) [TT.PRI.MRCH.XD.WD],Net migration [SM.POP.NETM],Net official development assistance and official aid received (current US$) [DT.ODA.ALLD.CD],"Personal remittances, received (current US$) [BX.TRF.PWKR.CD.DT]",Population density (people per sq. km of land area) [EN.POP.DNST],Population growth (annual %) [SP.POP.GROW],"Population, total [SP.POP.TOTL]",Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population) [SI.POV.DDAY],Poverty headcount ratio at national poverty lines (% of population) [SI.POV.NAHC],"Prevalence of HIV, total (% of population ages 15-49) [SH.DYN.AIDS.ZS]","Prevalence of underweight, weight for age (% of children under 5) [SH.STA.MALN.ZS]","Primary completion rate, total (% of relevant age group) [SE.PRM.CMPT.ZS]","Revenue, excluding grants (% of GDP) [GC.REV.XGRT.GD.ZS]","School enrollment, primary (% gross) [SE.PRM.ENRR]","School enrollment, primary and secondary (gross), gender parity index (GPI) [SE.ENR.PRSC.FM.ZS]","School enrollment, secondary (% gross) [SE.SEC.ENRR]",Surface area (sq. km) [AG.SRF.TOTL.K2],Tax revenue (% of GDP) [GC.TAX.TOTL.GD.ZS],Terrestrial and marine protected areas (% of total territorial area) [ER.PTD.TOTL.ZS],"Total debt service (% of exports of goods, services and primary income) [DT.TDS.DECT.EX.ZS]",Urban population growth (annual %) [SP.URB.GROW],Gini index [SI.POV.GINI],Research and development expenditure (% of GDP) [GB.XPD.RSDV.GD.ZS]
2020,YR2020,"Venezuela, RB",VEN,73.75,..,..,..,..,1927.95849905764,1104.64248743922,..,2.116,1504000000,..,..,..,..,..,..,..,..,76,..,..,..,..,72.369,..,1.57552271230291,58.06789032,24.3,80.4704122438,-524649,331779998.779297,0,32.2476923076923,-1.72190477685565,28444077,..,..,0.5,..,..,..,..,..,..,912050,..,39,..,-1.67771711429792,..,..
2020,YR2020,Viet Nam,VNM,35.03,12.6554035685556,..,..,..,2303.70986644863,991.281232485165,84.3815980089574,1.957,15800000000,346615738537.796,2.86541320912272,3400,11110,333828705279.758,1089957330437.95,31.9156883938063,41.7401040421189,97,78.8642648059778,6.6,36.7437132938801,1.46747814810814,75.383,157.329843791999,..,143.7522156,21,104.2807071029,-6457,1171109985.35156,10714571746.2681,312.923153250018,0.927434295850725,98079191,0.7,4.8,0.3,11.6,..,..,119.024053535975,..,93.7899476841572,331340,..,2.9,5.8672136974254,2.8526498848033,36.8,..
2020,YR2020,Virgin Islands (U.S.),VIR,31.759,..,..,..,..,..,..,38.3069283518562,2.03,..,4229000000,-1.61493817814787,..,..,..,..,..,..,..,75.2896665878458,..,..,4.305187418871,79.819512195122,..,..,79.64795603,..,..,0,..,..,303.685714285714,-0.35593743409178,106290,..,..,..,..,..,..,..,..,..,350,..,0.6,..,-0.243882254311271,..,..
2020,YR2020,West Bank and Gaza,PSE,38.946,7.10160510439939,99.7,57.3,..,..,..,15.3576234410914,3.511,79744992.3247409,15531700000,-11.3184661065134,3700,6910,17762574412.5611,33201238941.2151,24.3038431079663,1.69747322599568,99,51.9305678064861,..,17.0283999819724,2.22090183339058,74.998,..,..,79.63152961,15.2,98.0957442613,-12369,2033420043.94531,2559660846.32057,797.885215946844,2.48654993848325,4803269,..,..,..,2.1,99.0755310058594,22.719692573968,95.1808624267578,1.05884003639221,89.0763092041016,6020,20.8517768532849,8.4,..,2.8508765124279,..,..
2020,YR2020,"Yemen, Rep.",YEM,74.303,..,..,..,..,58.28166554831,77.587699828637,..,4.6,..,..,..,..,..,..,..,..,..,53,..,..,..,..,66.435,24.6837346533409,..,47.01393376,43.2,95.6857921844,-97982,2548280029.29688,3770584000,68.4411292308275,2.87320414785733,36134863,..,..,0.1,..,..,..,..,..,..,527970,..,0.6,..,4.56250268542107,..,..
2020,YR2020,Zambia,ZMB,120.712,2.97263384548847,..,..,42.3607782168276,621.898019323279,759.022718469978,46.7201864691576,4.323,245205491.395466,18137764930.651,-2.78505506545167,1120,3070,21395586474.5802,58487584003.0162,32.2448509933493,1.3612623275557,96,32.4866629404379,..,40.1976896628281,13.9138706178858,63.361,72.8314654562341,1.17049645770462,100.932458,52.4,101.7253983266,8156,1016099975.58594,134864831.718129,25.6384872005273,2.9041649369132,19059395,..,..,11.8,..,..,19.5813891552591,94.7777968616337,..,..,752610,16.418005509662,41.3,23.8177150800409,4.16008299579623,..,..
2020,YR2020,Zimbabwe,ZWE,98.893,8.77285875573664,..,..,..,464.806598720877,373.557246170741,22.293062976533,3.754,150360000,26867936444.6826,-7.81695064681365,1690,3440,26266674297.82,53416738314.8643,13.1460811589194,2.38386758382921,85,25.0203024458535,..,32.7675167489516,604.945864228018,61.53,37.3605171378415,0.997931278066502,84.1862743,50.1,109.4177268783,-89440,985049987.792969,1832039380.8915,40.13671448882,1.65935280874134,15526888,..,..,12.1,..,91.8669052124023,..,97.3841623798408,..,..,390760,..,27.2,18.6816776876239,1.75863948119156,..,..
2020,YR2020,Africa Eastern and Southern,AFE,95.7413392620295,14.6442681024484,..,..,..,512.766660655158,563.976200963134,22.1089850991383,4.41297254940111,13221013730.4892,933391782089.617,-2.86429251059897,1381.20287580143,3543.21402038401,959170950409.085,2460571157920.99,20.3911038833038,6.1820754961852,72.8498574631837,24.2139300025389,..,25.4342352479454,5.29813226108107,63.7664840026943,41.6135193695127,1.12508237141778,70.3,58.9116528725575,..,340127,..,13948585759.2888,46.7795135824364,2.73628313165544,694446100,..,..,5.05297951171708,..,71.9904708862305,21.38458677541,104.969482421875,0.944029986858368,43.6888198852539,15162006.027,18.0490223598145,13.7378764381345,..,4.14743489189905,..,..
2020,YR2020,Africa Western and Central,AFW,98.483243327273,22.2460073462302,..,..,..,193.378592547306,336.566406948633,..,4.7073988083188,10985178644.3587,789801651563.294,-1.00399403959297,1674.52005628549,4370.34201860598,794675896347.891,2074030375417.87,..,..,64.6156311294809,..,..,27.2561312220976,1.71555846208987,57.3644254011107,28.471832080232,0.943009217676817,96.7,97.0265476087927,..,-39974,..,29228222419.8632,52.4631237583976,2.41794516785151,474569351,..,..,..,..,68.3626098632812,..,90.2461700439453,..,45.6518211364746,9166243,..,12.5600983838717,..,3.73468315574893,..,..
2020,YR2020,Arab World,ARB,47.3058247414819,5.65509212723207,..,..,..,2556.5686868903,1677.18428545402,36.3523174968147,3.20826865698484,32410671974.4138,2562783626987.73,-4.71178424288769,5967.44220551252,14012.6985170521,2707567206030.45,6357886958287.39,25.4153154795636,4.25251151849877,82.6240602592672,37.3336147965131,..,36.7969027030173,0.406043178192824,70.7265588103862,61.8513615912005,5.59942444130813,96.2300336647374,33.9629421038802,..,-280925,32811099685.669,63089576499.3162,34.6339103040644,2.12521294081431,453723239,..,..,0.103582686169212,..,82.603401184082,..,91.6931915283203,0.953429996967316,69.1489334106445,13166234.9,..,3.09304456843097,..,2.63778518018354,..,0.702284790112831
2020,YR2020,Caribbean small states,CSS,53.1005103893517,5.84319730299458,..,..,..,..,..,..,2.00103515184249,2484719944.18019,31763210392.7783,-9.60231620640842,10353.385573997,16116.0444443043,32018642098.2748,49840108379.4333,..,2.13807097978765,81.6012688676409,..,..,20.368003238091,-0.866950860241658,71.6276208799328,51.792623593679,..,111.600729388143,19.841220154915,..,-2895,549110000.610352,1113022401.96457,7.86119925842966,0.436094518323074,3092577,..,..,1.33484021625723,..,87.4048233032227,..,96.68359375,1.01545000076294,84.7753982543945,418870,..,6.31976082013558,..,0.749581595394488,..,..
2020,YR2020,Central Europe and the Baltics,CEB,17.6718216027761,2.80805809401067,..,..,..,4373.61736029551,2599.92726260747,58.667391271193,1.56749694136148,213073307469.99,1678756939339.66,-3.32906850842643,15929.5918350539,35047.7264183942,1625561482634.6,3576503071113.62,21.8524797326555,13.7341523945676,91.9275700317448,55.5759884036337,..,27.0397158734973,2.40777968361606,76.0074026201527,107.323160237163,1.93010185476976,121.617426753818,4.75440826587489,..,79111,..,34932233108.4187,92.3494974814275,-0.230756579555205,102046650,..,..,0.12262330707565,..,94.676628112793,34.2944528350538,91.6844635009766,0.993629992008209,102.24365234375,1166811.01,17.5173358136124,28.1277292850983,..,-0.0326682163806709,..,1.30695877605301
2020,YR2020,Early-demographic dividend,EAR,34.674164403642,11.8025788286458,..,..,..,1233.37676651192,854.979648433513,22.4579675741509,2.37325097006909,196004682757.014,11006437195990.5,-4.17609545858684,3302.42291917559,9501.27933359629,11215197274642.3,32266830958878.3,25.7483822012517,12.7473825816396,84.825403464934,23.8397732622678,..,30.8014598214201,3.21740233241114,69.8801308490982,37.5552785125542,2.50143336780175,95.6621086286102,33.5541596066076,..,-2085062,63352999917.9841,341934564500.253,101.937460447807,1.22313600779404,3396051187,..,..,0.743153220778086,..,92.8100814819336,..,101.975982666016,1.00110995769501,75.8231811523438,34246122.933,..,8.94894518455168,..,2.14120391091302,..,0.824017123276972
2020,YR2020,East Asia & Pacific,EAS,15.8789411190156,5.89222830889919,..,..,..,4511.94928281519,2178.60913327642,26.6506318973151,1.49672719570705,595228316886.577,27163485040463.8,-0.13403867993101,11621.2501644752,19024.532323589,27535839672906.4,45077462794471.2,35.3788471459168,35.8908879127222,92.2041417580395,24.0756636948408,..,34.2528817436348,1.27492101558921,76.5434376080231,43.8899430517082,1.65431663130632,126.1,14.9,..,-27575,12714009916.7824,106552230739.619,96.8326589374524,0.409683466373849,2369438682,1.1,..,..,5.41,96.3972320556641,17.0128393029025,101.505378723145,1.00663995742798,89.9459686279297,24830629.419,10.8335435921593,15.5451685124365,..,1.76755649186342,..,2.57888323498085
2020,YR2020,East Asia & Pacific (excluding high income),EAP,17.0343022026264,8.38418557219033,..,..,..,3996.59530708283,1970.57837416047,21.8920010317118,1.52789689503569,302580143045.435,17496305186280.5,1.24367793672859,8314.55194022592,15605.08089393,17642367511677.7,33111895163973.4,40.8544797375158,32.6021278694552,91.9235678881609,19.5849292593178,..,37.4608501350461,1.22360923994052,75.6976393295064,37.9903576366357,1.67373545145431,124.18321559028,15.8188837466507,..,-105012,12714009916.7824,90903282345.1092,132.732163470285,0.453365943794125,2121866294,..,..,..,..,95.9916763305664,14.406548866302,101.523300170898,1.00701999664307,88.6906967163086,16275983.519,8.59612674969346,7.27684217467316,10.2838608785729,2.06648322691257,..,2.19734518555768
2020,YR2020,East Asia & Pacific (IDA & IBRD countries),TEA,17.2589164698469,8.3700570201386,..,..,..,4037.03832737806,1986.19033114278,21.8903466708211,1.52420342921216,302623243045.435,17474730731538.4,1.24356740541252,8407.78817876618,15779.8871971425,17620701251790.5,33070847192609.2,40.8546422327091,32.6021278694552,91.8304720575739,19.5730686429321,..,37.4544349303148,1.22360923994052,75.73384970547,37.9908228744166,1.67373545145431,125,15.7946133586327,..,-103641,11676939917.0876,90908042163.8161,132.090022057767,0.454290197455236,2095759417,..,..,..,..,95.953971862793,14.4082481550694,101.599159240723,1.00708997249603,88.6012268066406,16155923.519,8.59677037335436,8.6171540571234,..,2.08413165530293,..,2.19734518555768
2020,YR2020,Euro area,EMU,5.61334298955206,1.48276793087902,..,..,..,6067.10955038281,2977.38422795759,44.5477863660163,1.4794298673115,-30686011572.6743,13266857904728,-6.04867335432057,37907.7293023155,49373.3828883075,13151039139246.8,17128730809035.5,22.0147145573106,16.6436276890201,94.9861165179696,40.9548696527305,..,21.5924936339599,1.69673105025914,81.487506689434,65.974657020188,1.52183992003228,121.425545157311,3.69214156602834,..,984118,..,96713881553.6897,126.792107850345,0.135183018327183,346922366,..,..,0.241235601781514,..,96.0897598266602,35.8754972652648,102.410423278809,0.999379992485046,108.511093139648,2848712.761,18.8524772667822,19.1350464247785,..,0.441531359500715,..,2.32851521447521
2020,YR2020,Europe & Central Asia,ECS,12.7172408363444,2.03375011259479,..,..,..,5287.51200925829,2938.89391871999,41.841960060977,1.67116935682627,108244279600.375,22286624242751.4,-5.41036796360697,23990.9382272681,37443.48482847,22193742149843.8,34638538918420.6,22.4007067052458,16.0192064404313,94.1968532657499,38.9415660638859,..,22.5954633110734,1.80012779437816,77.1746102388977,62.2748748611404,1.83099685180629,123.9,8.1,..,1538379,10809940140.7242,189221086758.413,33.7121800265421,0.246720680671686,925088545.5,0.5,..,..,0.95,97.5493621826172,33.7985512795884,100.821907043457,0.99439001083374,103.279190063477,28817019.061,18.9044581093893,12.3665699437316,..,0.527349225952307,..,2.19953135595161
2020,YR2020,Europe & Central Asia (excluding high income),ECA,20.2217504528225,7.99347710045379,..,..,72.7986365436743,3051.55594621599,1838.33885923556,32.0837198742808,2.04867540699937,26685291705.88,1437142037120.74,0.291994242241628,5856.54212966774,19276.9062202215,1467973473816.33,4831859203262.6,27.4258466990918,7.65524139996542,93.4521410180344,35.5714512688457,..,28.4459387257654,2.22797604954881,73.5589073374531,58.0775530566581,2.43307256362971,110.355574059369,14.2552099801291,..,-72867,10809940140.7242,45807006198.8232,42.4283608159113,0.722091328254891,250655325.5,..,..,..,..,98.2391204833984,27.3953277363822,99.5431900024414,0.986159980297089,98.7807388305664,6027233,16.232747611777,7.69467112297058,32.5871661340417,1.08338109904112,..,0.850288874155108
2020,YR2020,Europe & Central Asia (IDA & IBRD countries),TEC,18.3582697032352,5.2272583237106,..,..,79.8835960304188,4344.4572059016,2920.93857912671,33.6072533822623,1.81342370915429,64634930378.6684,3916846154218.45,-1.46293331370264,8623.73602027501,25145.2445629334,4000663373418.01,11665206205530.2,24.1756026584726,9.12267115708837,93.9785908057301,32.4243138544524,..,28.5800571795353,2.6493593974983,73.1551939454689,56.6145807647773,3.03731405716384,127.9,11.1663375864793,..,273560,10617860145.5689,76965970820.5553,20.1830037850315,0.289490713295876,463913014.5,..,..,..,..,98.1816635131836,28.7617891317025,99.0321273803711,0.986630022525787,97.8085098266602,23875663,14.1052370992192,9.02187335838904,..,0.554490155637268,..,1.00687391030126
2020,YR2020,European Union,EUU,7.7777711951932,1.58958436280092,..,..,..,5870.2650219549,2927.6035104921,45.7362477410666,1.50562907951479,192039746123.776,15504700009593,-5.5769210845598,34335.7659090602,47061.8478147313,15370527638502.8,21067403432071.6,22.1158633014669,16.2598701583205,94.3286459706291,42.0972488714581,..,22.0658181285509,2.03874603854945,80.4310201133423,68.559875350204,1.54267141832478,121.476371720115,3.89009021533782,..,1066639,..,126461903748.341,112.006924502592,0.0783206965624856,447653554,..,..,0.212044382628134,..,95.8099822998047,35.6491695424233,100.82568359375,1.00203001499176,108.113830566406,4254503.771,19.3856944024254,19.9381055830926,..,0.376734494856265,..,2.29723757047052
2020,YR2020,Fragile and conflict affected situations,FCS,86.019163449292,19.5905862513965,..,..,..,468.797339186352,499.198744560237,..,4.32097591578609,13389258987.0278,1675406927630.4,-5.0605234152318,1704.32651291481,4851.8163263638,1698687308930.59,4835762840279.41,..,..,66.2758957982702,23.2399421034152,..,..,2.69628145077427,62.0881829918929,36.4050374284148,1.79681578346589,75.7,76.2869361353656,..,-403489,64136479751.587,63449540409.5084,48.7277091913996,2.24318649629144,996691242,..,..,1.46892897193818,..,70.8491897583008,..,97.2670593261719,..,46.8390693664551,20757116.027,..,8.38594131755679,..,3.12470944379686,..,..
2020,YR2020,Heavily indebted poor countries (HIPC),HPC,99.5834944462284,22.7782932894434,..,..,..,204.465058665654,388.246103651277,20.5344463508583,4.69264955144654,19517246654.2647,813139899187.275,0.23286652027808,950.096645752728,2723.53659458416,805438073390.122,2308859922151.83,24.5839637197231,3.37092498293948,70.6145760365429,28.3491109842785,..,25.276796247088,3.40198228348704,63.0726319690016,39.1106131082563,1.17337458995985,70.9316903394181,66.6593441456134,..,65595,54291840053.5584,31963333047.9366,43.7099075657914,2.8004949397547,847743308,..,..,2.31346673488791,..,68.9638366699219,13.7390548551484,103.335220336914,0.923500001430511,41.9092407226562,19801739.027,11.5515127382679,13.2881770340125,..,4.15055127824655,..,..
2020,YR2020,High income,HIC,10.1892555844605,1.34866285327727,..,..,..,8562.24415746643,4384.83581545176,28.5381381412908,1.5151654579296,674781911610.241,55946257620087,-3.86785580953425,40476.6171891529,49657.4457719017,56243264821115.9,69000254142723.1,22.5771195419053,20.9431102974569,93.79110375736,27.7357100006226,..,21.9824673686321,1.32125719950292,79.2001486815502,43.7193581751668,2.6160024976893,125.8,5.1,..,1944997,198850004.196167,171975877718.724,26.7580114329377,0.444736186550571,1389524835,0.3,..,..,0.86,98.6434326171875,26.0517087807614,100.676986694336,0.996389985084534,104.008239746094,60686156.861,14.9597394913991,18.5257272484461,..,0.68814643523271,..,2.87775949567705
2020,YR2020,IBRD only,IBD,23.936827357538,8.51861589218993,..,..,..,2834.40451418972,1580.71607595404,23.4520802164893,1.82428296897176,484011733946.689,30114868724300.2,-1.32652203893156,6286.17710919479,14202.4493897624,30672567990398.7,69298969305286.4,33.3635566118749,22.9371025216286,89.2306629559705,22.0572670696656,..,33.6458401511055,2.38848095642257,73.2956686942805,39.8691086907877,1.94282078345486,109.6,22.3175179523418,..,-263060,34609030038.3568,345104350782.089,68.946526857138,0.694463540923977,4879367453,..,..,..,..,95.9051818847656,19.1907004004603,101.546630859375,1.00408005714417,86.5654296875,72808136.032,11.0000888985971,14.1311835246992,..,1.75176054652727,..,1.61737485064264
2020,YR2020,IDA & IBRD total,IBT,43.9765642451379,9.40500252335042,..,..,..,2214.44811782978,1287.58873003956,22.9676220422178,2.39263263028959,575342552007.091,32566020356731.5,-1.29151078845665,4972.27695687979,11510.3879694941,33152860863675,76745984616073.9,33.0526310137926,22.32455720434,82.8538027717196,22.1659926568165,..,33.1329554253048,2.82883193883481,70.7496272014679,39.2719420289355,1.90894831102947,102.6,42.0617772545654,..,-1539243,133138769937.038,519910519695.049,69.4104777259735,1.1021304150304,6667541078.5,..,..,0.989607654265672,..,87.9690933227539,18.9464802438221,100.636428833008,0.983709990978241,73.4388275146484,98652282.059,11.0033336805118,12.39640363368,..,2.11303852829671,..,1.60360591012882
2020,YR2020,IDA blend,IDB,66.9180732259151,21.9722230317468,..,..,..,409.438902087954,463.365571444159,..,4.0277355741658,5159311709.10773,1024076691136.99,-1.52352018281985,1763.49865526731,5207.78387939434,1053734285335.29,3111780328237.57,..,2.66277220551398,73.4522439740675,..,..,24.5656166249783,0.535866232026407,60.850816739658,24.0030851329197,1.64048854155376,88,79.74088606417,..,-703973,15985200050.354,56913901370.8481,130.317759208976,1.99727952566531,597524859,..,..,..,..,73.1756591796875,..,89.7753295898438,0.926079988479614,47.0247802734375,4663624,..,6.84842247667093,..,3.1424933441667,..,..
2020,YR2020,IDA only,IDX,88.8897829236733,19.1745695511619,..,..,..,302.583901967132,367.061762729617,18.8856280549714,3.95392725286411,31345701634.5287,1426190711693.48,-0.278917782067623,1197.50762377117,3668.3216420753,1425810975117.49,4367682638262.21,28.6549867213479,..,74.202047689108,27.7310869213042,..,28.2788860125293,3.30969230794909,65.2834587967517,37.7406673571117,1.36150310014553,80.8,59.7355193619343,..,-572210,82544539848.3277,84316601777.3628,57.5078091127411,2.34945812084233,1190648766.5,..,..,1.65011786004327,..,74.0956268310547,12.4172161398109,103.737548828125,0.955039978027344,49.1316604614258,21180522.027,10.4495522445968,8.8209215804445,13.6294399572727,3.89298711424925,..,..
2020,YR2020,IDA total,IDA,81.677035863002,20.3389910677185,..,..,..,341.237550827526,401.898631399884,17.7886361825689,3.97807067857971,36481744189.6842,2450267402830.47,-0.864245918392427,1386.63562927759,4172.81194969648,2479545260452.78,7461712272618.48,28.0011251952956,2.86317774038802,73.9544290996432,23.5124654278516,..,26.7233980227053,3.13798391090493,63.8022749886515,31.9693967671264,1.47714106399874,83.2,66.3357466652147,..,-1276183,98529739898.6817,141070087336.162,70.7088133925352,2.23150609065559,1788173625.5,..,..,1.65728797659949,..,73.7792510986328,..,99.1398010253906,0.946439981460571,48.4023513793945,25844146.027,..,8.43519317235829,..,3.60578748824916,..,..
2020,YR2020,Late-demographic dividend,LTE,17.5274366742761,6.77899060149771,..,..,..,4607.95574496702,2381.48508185718,27.6729610963306,1.43187417505171,367262318409.091,22553187301005.7,0.212543195836901,9897.91333440894,18905.2041625695,22931341692549.8,43799302112720,36.305820858293,24.6966241166034,95.4248548118222,24.7510583100853,..,35.0330952571517,1.46747814810814,76.6935326569972,43.3265921631611,1.95730180345428,123.572144960936,10.1339013614469,..,58625,13236670042.5148,127054274111.849,52.0373519157414,0.336805177051659,2316785459.5,..,..,..,..,93.9315719604492,18.3013304794618,101.06803894043,1.00885999202728,92.3493804931641,45779681.699,9.91790403424229,15.6438286114818,..,1.63131541121413,..,1.95236322179209
2020,YR2020,Latin America & Caribbean,LCN,54.7793981431197,6.43130307409592,..,..,..,2148.32075358292,1213.97189036518,24.9823733442348,1.85875865966141,152175510876.855,4805510770575.42,-6.59418211666363,7772.48689149686,16107.0014193782,5017121774397.45,10397031049331.3,17.6490566161414,14.7593249651912,83.3211034735975,24.2111675845531,..,29.0229061247471,1.48172462037553,73.1889336743784,41.537713081985,1.29340603467048,102.9,16.9,..,-598237,12180740043.6401,105121681056.762,32.205035215418,0.724696659356752,645497618,3.8,..,0.527633847137317,3.06,94.82421875,21.979745871997,105.605667114258,1.01661002635956,96.9637985229492,20523017.513,13.1333579246823,21.8739197659597,..,1.02549519064412,..,0.618397412304161
2020,YR2020,Latin America & Caribbean (excluding high income),LAC,55.1129022744902,5.74157374716696,..,..,..,2073.22445527497,1171.76037190538,23.6286600918325,1.86918678819983,90739548517.8463,4047055896231.79,-6.46995503500867,7351.75884876896,15568.2038097028,4287000443889.45,9078221690301.06,17.5209330596498,14.8900318799428,83.4368642778605,23.612758829939,..,24.5081956914115,2.87232203437225,72.9350521073235,40.9878450540925,1.2347032621115,102.674280186486,16.7657632555823,..,-95731,11721510034.5612,103503591915.605,32.4966084887648,0.832526282318511,583125825,..,..,0.519648193748441,..,94.7788391113281,22.0970424049806,106.190002441406,1.0171799659729,97.1181716918945,18356325.513,12.9496328217803,20.2828274681663,29.7590550855455,1.16670475880605,..,0.645626985473495
2020,YR2020,Latin America & the Caribbean (IDA & IBRD countries),TLA,55.0198513505673,6.69559944106104,..,..,..,2161.00816211532,1219.41357672756,24.6178463211635,1.86889841943454,104876099173.667,4561922258737.73,-6.50820119505285,7668.47035505543,16086.7692748833,4831527576710.9,10135485406231.7,17.9905680682276,14.6616342157858,83.153520729867,24.0282262499524,..,28.7631340674974,1.84282304408084,73.0747493617473,42.4061105216952,1.29340603467048,103.6,16.9926546368583,..,-579889,9804980072.02149,104855908601.264,31.631770581189,0.732846297272573,630051021,..,..,0.526224986452478,..,94.8865585327148,21.9818627991947,105.706146240234,1.01687002182007,96.8990478515625,20387965.513,13.1219298878428,22.623016582931,..,1.03603174327884,..,0.621054626307408
2020,YR2020,Least developed countries: UN classification,LDC,93.908882012801,19.8925708438888,..,..,..,249.572833760073,356.282674193259,18.1327120995605,4.10111137224191,22841050530.799,1172274838994.17,-0.112639131113383,1083.92912988541,3418.01410162034,1174584769671.15,3703883580201.32,29.3704022026417,..,72.4076812396275,26.7556765864505,..,29.5057903550959,3.87130647826277,64.8323585417323,36.8825916895911,1.44515834293329,75.8818428492451,62.1953187574613,..,-825923,64458440105.4383,57862892528.4153,53.2237962857723,2.42176660892821,1083636132,..,..,1.74732472043625,..,72.8474578857422,..,104.801887512207,0.947740018367767,47.0420417785645,20775799.027,..,10.6052706576068,..,4.03413590207977,..,..
2020,YR2020,Low & middle income,LMY,44.3111923476293,9.81655350380944,..,..,..,2076.71649453041,1182.6432883098,21.8856551099472,2.42200873106837,523212954189.401,29521428086822.8,-1.11971699943622,4666.72209291604,10682.2033945772,30045149605275.8,68773840120295.4,34.0700865412222,24.2274671266381,82.7150532645821,21.4125903768284,..,32.8628231313973,2.82883193883481,70.6674106202506,37.6548432569345,1.78291968504852,101.296663699881,42.7219793920935,..,-1416978,192703828125,489944159728.705,83.4680180803627,1.15621801989229,6438169877.5,11.7,..,1.00509098728171,14.52,87.9210662841797,17.5604028485355,100.671516418457,0.983560025691986,73.1871566772461,78897832.059,10.7066462023102,11.2862576493214,16.1830491784218,2.23936019303299,..,1.66722595424892
2020,YR2020,Low income,LIC,95.3017842613988,27.5887895820656,..,..,..,186.676666748691,358.558560227543,17.1839067369699,4.73933062461035,12729037288.6534,442702142538.41,0.320842852246315,645.783975145559,2003.18865099861,438849438613.194,1361288370044.97,24.6189191551769,3.83323271110002,68.0047548237492,30.2611251047744,..,25.4264050490885,3.90154957064527,63.3694817765636,35.7560533127498,1.34851455113815,54.8,68.2,..,364360,54715689773.5596,14884581381.3903,46.0865931024112,2.8518017614785,679560744,..,..,1.80890450698646,19.61,66.3699417114258,..,102.078842163086,0.897710025310516,40.5706787109375,15028958.027,..,9.87934631812334,12.8391180153188,4.25699109112479,..,..
2020,YR2020,Lower middle income,LMC,42.578005678702,16.9008044816996,..,..,..,791.46621140725,566.971590115183,22.867670661099,2.66196544826964,115334541910.563,6102312002456.38,-3.59905640498262,2047.82653749828,6865.99864889075,6074665916796.47,20367275847563,27.0639553958053,21.0687347482703,83.250370868603,25.2123648794102,..,27.1339848413154,3.84106338588026,68.045202107109,36.7952495196216,2.17974940307462,93,47.9,..,-1868159,60189680133.8196,306604137337.825,165.909995098312,1.35668708497975,2966396716.5,14.8,..,0.636137980905383,19.76,89.2108306884766,..,99.287971496582,0.994870007038116,67.5279235839844,18493616,..,8.22781151292823,14.9766640100534,2.62662434907153,..,..
